ID,Approved
APPA70109647212,0.0179815218698
APPB10687939341,0.0544273884074
APPC80449411414,0.0
APPD30665094501,0.0
APPE80379821637,0.0151230480571
APPF90611935733,0.0
APPG20993415813,0.0387780957854
APPH30656456927,0.00134032441526
APPI70297912043,0.0123056278595
APPJ50119937105,0.0465885155464
APPK30106042233,0.00892508980797
APPL40962417345,0.00432269261262
APPM90265624408,0.0
APPN80816878501,0.0110937750099
APPO80036467625,0.0
APPP70300016724,0.0190401101993
APPQ20714935844,0.056622806041
APPR10725816917,0.0179673806713
APPT80995817106,0.0
APPU10455032232,0.00312342263551
APPV20523998348,0.0
APPW70096327441,0.00293101584889
APPX50146048546,0.014500722208
APPY80200205609,0.0
APPZ70268239711,0.0386278779082
APPB10908859928,0.0070548895157
APPC60646419006,0.0
APPD70986505145,0.00297075481671
APPE40974536227,0.0
APPF80212605331,0.0171082092084
APPG70118514422,0.022560434591
APPH60330147508,0.0
APPI70857836611,0.0
APPL20333186904,0.0220500933626
APPM70580221014,0.013330577243
APPN30606238135,0.0066562060128
APPQ60782014415,0.0238472413698
APPT80140966721,0.00926042549229
APPU80930365832,0.0
APPV80124518928,0.0
APPW90476067036,0.00125311154362
APPX90531514107,0.010438677493
APPY80613652222,0.0120490710919
APPA60775566448,0.0070015522133
APPC70771774625,0.0317928130388
APPF80168055929,0.0135637276453
APPG50757073027,0.0388949910658
APPH30859115106,0.00132481938396
APPJ10885387332,0.0319288840691
APPK40949346408,0.0139973502535
APPL60776142522,0.0221798885996
APPN50729023734,0.00342859390429
APPP70407207923,0.0199673925189
APPR40227782118,0.0380999376708
APPV80504514517,0.0019627924311
APPW80566048613,0.00970619165187
APPX80187469727,0.00960955804522
APPZ30260508907,0.00116894744222
APPA50518171015,0.0493103349007
APPB40882474103,0.0
APPC60427976226,0.0199016488781
APPD90513037337,0.0207293784134
APPG50800243623,0.0143535763667
APPH10433332748,0.0104916497013
APPI40348921805,0.00605483274995
APPJ80439618906,0.0
APPK30634359001,0.0
APPL40047305118,0.0710101954523
APPM70985326241,0.0
