ID,Approved
APPA70109647212,0.0118785852874
APPB10687939341,0.0484886828232
APPC80449411414,0.0
APPD30665094501,0.0
APPE80379821637,0.0131717296224
APPF90611935733,0.0
APPG20993415813,0.0307449094399
APPH30656456927,0.00153240495151
APPI70297912043,0.0153052914627
APPJ50119937105,0.0411692606487
APPK30106042233,0.00803433847416
APPL40962417345,0.00366931977691
APPM90265624408,0.0
APPN80816878501,0.00904467569011
APPO80036467625,0.0
APPP70300016724,0.0162552045434
APPQ20714935844,0.0459024241102
APPR10725816917,0.0125473342592
APPT80995817106,0.0
APPU10455032232,0.00381740530565
APPV20523998348,0.00113321235317
APPW70096327441,0.00566382617227
APPX50146048546,0.0122692985803
APPY80200205609,0.0
APPZ70268239711,0.0319079018723
APPB10908859928,0.0101794965464
APPC60646419006,0.0
APPD70986505145,0.00515274583648
APPE40974536227,0.0
APPF80212605331,0.0187024199523
APPG70118514422,0.0270826338043
APPH60330147508,0.0
APPI70857836611,0.00555885595732
APPL20333186904,0.0252651038144
APPM70580221014,0.0112202754525
APPN30606238135,0.011190892129
APPQ60782014415,0.0247524902285
APPT80140966721,0.01091636966
APPU80930365832,0.0
APPV80124518928,0.0
APPW90476067036,0.00139583223596
APPX90531514107,0.00927484589515
APPY80613652222,0.0078426909776
APPA60775566448,0.0074176554974
APPC70771774625,0.0274858204918
APPF80168055929,0.016026058648
APPG50757073027,0.0351938451716
APPH30859115106,0.00432094634135
APPJ10885387332,0.0280364340932
APPK40949346408,0.0148607436305
APPL60776142522,0.0284006137876
APPN50729023734,0.00551010370441
APPP70407207923,0.0192702020936
APPR40227782118,0.039736573568
APPV80504514517,0.00291931584057
APPW80566048613,0.0065670297011
APPX80187469727,0.00971580107306
APPZ30260508907,0.00187338326247
APPA50518171015,0.04128980008
APPB40882474103,0.0
APPC60427976226,0.0234171833917
APPD90513037337,0.0227102462238
APPG50800243623,0.0246737091136
APPH10433332748,0.00896448604314
APPI40348921805,0.00678035574651
APPJ80439618906,0.0
APPK30634359001,0.0
APPL40047305118,0.0583829476335
APPM70985326241,0.0
APPN20760216327,0.00294846076461
APPO10519239445,0.00270934963863
APPP70822536506,0.00641076849027
APPQ10182368643,0.00228744886262
APPR30764178704,0.00155876151549
APPS60446465843,0.0156804255087
APPT20264132924,0.00551036114249
APPV90184745108,0.0239299191952
APPX70050373318,0.0
APPY80240353432,0.0292205723319
APPZ80848953507,0.00774532326885
APPD10500401933,0.0089409578683
APPE10200701029,0.0198927006762
APPF90094523116,0.0110818381246
APPG60519369247,0.0625884950507
APPH70673564343,0.0
APPI10312387415,0.0187582085376
APPJ20310967521,0.00443500657435
APPK80886344639,0.00561214342021
APPM60863037811,0.0158242743903
APPN50560289924,0.0182635251049
APPO70832217022,0.0095018945534
APPP60583131103,0.0381527397754
APPR30748409317,0.00619243512464
APPS10305693407,0.0
APPT10792153527,0.019369543023
APPU80979985636,0.0170896376965
APPW90127018832,0.0195279221325
APPX40629447906,0.058517410636
APPZ20101292145,0.0123112423365
APPB10848417338,0.0106836914889
APPC40239663433,0.0105265150561
APPD20097051518,0.0612914651812
APPE50963262622,0.00344724585252
APPF90075697702,0.0434742321758
APPH10711077908,0.0148966890703
APPI90021288035,0.0
APPJ80748148121,0.0
APPK10288641218,0.0196323568199
APPL90732086337,0.00245676224001
APPM70990842401,0.0089248936277
APPN80617857512,0.0
APPO50383745617,0.0
APPP60172178734,0.0
APPR10764977942,0.0602481843532
APPT10480648139,0.0558592805381
APPU60453258232,0.0126221026384
APPX90855367529,0.0244783779804
APPY50250927615,0.00211445112254
APPZ70422039734,0.0
APPA30393886847,0.025468997494
APPB50127764908,0.00493808170713
APPC10119469018,0.00325294898976
APPD90858748146,0.0
APPE30664988236,0.0690622375967
APPF20625877301,0.0151464706253
APPH30151345509,0.00591742541589
APPI50441679612,0.0
APPJ30361269731,0.0331343329823
APPL80614874904,0.0
APPM50228117025,0.0199365649713
APPN70012683119,0.00777572045426
APPO90770468211,0.014886450863
APPP10156766334,0.00912561444439
APPQ40631778427,0.0
APPR70506299542,0.0385850269922
APPS70665146644,0.019542339569
APPT70349004743,0.00863092961391
APPU30993402848,0.0221846290107
APPW20622431049,0.0
APPY20361501233,0.0387923084577
APPZ10238963306,0.0138861170907
APPA30874904437,0.0149965496957
APPB80692747529,0.037847353303
APPC30041629643,0.0
APPD30315929734,0.0214774519372
APPE10332383835,0.0
APPF50037929916,0.0287019533422
APPG10834503041,0.0233861396717
APPH40967627122,0.0132698029903
APPI70312298206,0.0
APPJ70743728327,0.0129792158893
APPK30679331423,0.0359077757473
APPL60294817522,0.0
APPM80605571641,0.0168047946027
APPO70732754849,0.0123567676068
APPR90083345128,0.0139254696437
APPS40024724225,0.0
APPT10406402302,0.0263241370271
APPU60142311444,0.0201183096666
APPX40155362702,0.00671550105238
APPY80690085843,0.00411807248123
APPZ20729429941,0.00232911578795
APPA30531058029,0.038635541182
APPB80250096128,0.00282521149386
APPC40216184236,0.00719464105979
APPE30598585445,0.00370509192181
APPF10464165547,0.0
APPG20162638632,0.0349155938098
APPH90167759721,0.00804264587178
APPK10401968049,0.00393743133702
APPL80146029119,0.000733800885656
APPM80613619234,0.0043078744979
APPN70433746315,0.0
APPQ50809898611,0.0274905340676
APPR30401199701,0.049248856389
APPT30401057907,0.0
APPU40338646029,0.0016372731849
APPV90359067103,0.00430343771871
APPW10851598244,0.0273576848101
APPX40611544343,0.0
APPZ50667726527,0.01526690409
APPA60969495628,0.00667770693763
APPB10846839717,0.0
APPD70004475949,0.00134810264166
APPE10769524014,0.0172121094456
APPF20373584102,0.00478307335464
APPG80309102235,0.0407748303899
APPH70805423317,0.020482823998
APPI30449607434,0.00353348104042
APPK40305944614,0.00244699349003
APPM80631303825,0.0079886439866
APPN30539354908,0.0
APPO30398314007,0.0205920267687
APPP10295059142,0.0133930066864
APPQ40182527233,0.010252250829
APPR30592087313,0.00177660244165
APPS10451308445,0.0264245735253
APPT20436718504,0.0
APPV10000594728,0.0257551776645
APPW70591476837,0.0390650724455
APPX90545539932,0.00684213178889
APPZ20555868104,0.0374786433046
APPB50601165302,0.0183776495081
APPC20734091446,0.00862576640996
APPD30922661508,0.0
APPG30388623817,0.0326590777722
APPI50436511029,0.0042198636279
APPK40504961223,0.0214513709278
APPL10249834346,0.00373201888388
APPM10566295434,0.0134916910094
APPN20971698507,0.00599781570495
APPQ40557318821,0.0
APPR10411907921,0.00716381977498
APPS60110651012,0.0281785860659
APPT90980498131,0.0282130187725
APPU30110017218,0.0271669927072
APPW20800678439,0.00728643795349
APPY20781789607,0.0
APPA50891789808,0.00625894670565
APPB30105755939,0.00643336735398
APPC10078523014,0.0495592804239
APPD10297832113,0.0100761548486
APPF10931767336,0.0
APPG80133423412,0.0376861096292
APPH30423329507,0.0318580734536
APPI70671544622,0.0181509092877
APPJ70709397705,0.0
APPK30507806814,0.00965325352982
APPL20563609928,0.0
APPN60526055126,0.0
APPO60496324234,0.0
APPP90372528312,0.0395778069362
APPQ50563508447,0.0
APPR60834219523,0.0365715954491
APPS90066401613,0.0106721071381
APPT60413282714,0.0853733581597
APPU80357653811,0.0
APPV50558107929,0.0333781000133
APPW80305276026,0.00985161468626
APPX40140715111,0.00372599696636
APPY80579525228,0.0122032475082
APPA60414888433,0.00648173578902
APPB90587842501,0.0205804240021
APPC40254714615,0.0212648997601
APPD90427937716,0.00357172625781
APPE40482289843,0.0118409790455
APPF90606858947,0.0141219459427
APPG20179041024,0.0656908221083
APPH10099261128,0.0242873770143
APPI80998283208,0.012316253376
APPJ50706714349,0.0
APPK60768689411,0.00903405514151
APPL60280043529,0.00954997581081
APPM30351953604,0.0
APPN40064845722,0.0
APPO80082812849,0.00767760510856
APPP40129305907,0.0292116400442
APPR70479248144,0.0412380178412
APPS30106692249,0.0489836347249
APPT70183535323,0.032209311662
APPV30072491521,0.0178800969511
APPW90317034634,0.0347698704668
APPX10590833748,0.00840779226596
APPZ50321995912,0.0157719343707
APPC20846683233,0.0
APPD30035557339,0.0
APPE60995955439,0.00204138511737
APPF40348771514,0.0361649367375
APPG60525674638,0.00269466131355
APPI60914532813,0.0336660854095
APPJ50135705908,0.0181031496186
APPK80834239033,0.0102727031494
APPL30367787124,0.00634946874635
APPM50365154243,0.0420311670901
APPN60371739317,0.0
APPO90778031432,0.0463190889932
APPP10865119541,0.0161970728159
APPR60514036704,0.0103564542045
APPS30033507847,0.0
APPU80509074044,0.0163859080237
APPV50034531107,0.00651021332946
APPW70561238232,0.0
APPX20526775327,0.0282014519104
APPY20169747403,0.0243708788007
APPZ30470877547,0.012162419951
APPA90185538648,0.0230319170297
APPB60274853705,0.0
APPC50411636801,0.0579066334277
APPD80328934945,0.01818453231
APPE10454749046,0.00149631630611
APPF20010751138,0.0
APPG60276348205,0.0406219992184
APPH60664183321,0.0180100734589
APPL20765168747,0.0
APPM20147299813,0.0147647614538
APPN40249546913,0.0242747307949
APPO20189822007,0.00824238097467
APPP30921307109,0.0
APPQ30597277245,0.0
APPS30996555403,0.0348138549672
APPU10700307616,0.00280196477898
APPV60265399723,0.0
APPW70585071834,0.00731178678028
APPX70561392933,0.0
APPY40565011007,0.00434976211163
APPZ40098878108,0.00681943680019
APPA90060573227,0.0
APPB70442734319,0.0122114724025
APPC90770072447,0.0
APPD30486092544,0.016362453403
APPE10311022607,0.00131088783892
APPF60631085717,0.0
APPH30090413902,0.00600101750523
APPI70634288016,0.0227577653228
APPJ90523144107,0.00606591819394
APPK90851579202,0.0149022052089
APPL50238334324,0.0
APPM40451325417,0.00765950938014
APPN90929804518,0.00789266527058
APPO60090588603,0.0188527095675
APPP10007148712,0.0
APPR30909888915,0.00766889301043
APPS20728482014,0.00445291442529
APPT90977075101,0.0
APPU70624065235,0.0185574830725
APPV80263885346,0.00759050669527
APPW30836935416,0.0262939598192
APPX10532151548,0.0160180081255
APPZ40286609738,0.037336185787
APPB40188979941,0.00369456927892
APPC90796515024,0.0236909905017
APPD40803081115,0.00233379502262
APPE30694295241,0.0124024705505
APPG30216561448,0.00875999237127
APPI30712489617,0.0128507031062
APPJ10278243703,0.0127269498754
APPK80277621846,0.0266303363515
APPL80078362905,0.0109819330634
APPO60098103209,0.0211940240673
APPP60023927349,0.00958291789133
APPQ30612604402,0.0225847104991
APPS60320313627,0.0105900640336
APPT70534587715,0.0
APPU90780836829,0.0130859748859
APPV60622819917,0.0108872274287
APPW70434264005,0.00861408602617
APPX20729451101,0.0
APPY30046504231,0.021235986218
APPZ80350479313,0.00917976886861
APPA80096183429,0.00912987850397
APPB70273443505,0.00612431771421
APPE50142203809,0.0226530538842
APPF10034408943,0.00796037616111
APPH90511677131,0.0128925343756
APPI30546095229,0.0
APPJ80416595345,0.0
APPK90285872443,0.0101015555729
APPL60953579512,0.00455325586538
APPM20644925619,0.0134276857061
APPN20225869714,0.0
APPP90991305913,0.00427213928534
APPQ70050552026,0.0109521458668
APPR60767582147,0.0
APPT70410545308,0.0
APPU10135235412,0.0133066024066
APPW10606832628,0.0228225390726
APPX60227485706,0.00438184580167
APPY90764876839,0.0
APPZ20628084928,0.0
APPA80547519048,0.048716188097
APPB20703102133,0.0353401963435
APPC90727362248,0.0389789216578
APPD20670011304,0.0348865412977
APPE60844191408,0.000911459465754
APPF30948581526,0.00993949663221
APPG60202918616,0.00626602900415
APPH40712615721,0.0
APPI10123409842,0.0
APPL30082033114,0.011923908128
APPO60813926409,0.00574308517042
APPQ80765126647,0.00600024863915
APPS30481303817,0.00524894930693
APPT50402483936,0.0253201779144
APPU40449068016,0.03064964669
APPV90997847138,0.0599122544169
APPW30766041243,0.0
APPX50585681323,0.0554157295586
APPZ50469333546,0.0
APPA50959811611,0.00664558981832
APPB70963575742,0.0462862861968
APPC40538253839,0.0
APPD70917584927,0.0350395068041
APPE30737089003,0.0207787105075
APPF10850926136,0.00347291025836
APPG90248489235,0.0356442223788
APPH90860947347,0.0299451480112
